"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.18459346293105e-122,1.52309784912981,0.404,0.197,3.34114586219703e-118,"1","RP24-246N21.1"
8.06880722146829e-122,1.46152090158919,0.405,0.205,2.27580707681513e-117,"1","Gm17541"
1.64979596568023e-120,1.48200921994166,0.416,0.215,4.65324952120108e-116,"1","Rpl34"
1.19774897065513e-119,0.997514711265055,0.603,0.39,3.3782509717328e-115,"1","Rpl7a"
1.0829299456161e-118,1.09050689009411,0.59,0.397,3.05440391161021e-114,"1","Rps25"
1.86025497555998e-116,1.07504479414084,0.528,0.316,5.24684915856693e-112,"1","Gm14513"
2.34570783302369e-116,1.31650552520599,0.44,0.237,6.61606894304332e-112,"1","Rps13"
1.32007904479507e-115,1.55896238788771,0.432,0.234,3.72328294584449e-111,"1","Gm12504"
3.20883275107032e-114,1.36675627596951,0.424,0.222,9.05051277439383e-110,"1","Gm5428"
2.10562890817898e-113,1.29485800171564,0.454,0.251,5.9389263355188e-109,"1","Rps2"
3.38599277708847e-113,1.34311619092467,0.431,0.233,9.55019262777803e-109,"1","Gm4613"
5.91825617191402e-107,1.20778616071113,0.441,0.246,1.66924415328835e-102,"1","Rpl23a"
4.06240255585211e-106,1.45438941649805,0.418,0.226,1.14580064087809e-101,"1","Ltb"
4.06912510520443e-105,1.21334687455428,0.433,0.241,1.14769673592291e-100,"1","Rpl23a-ps3"
1.02490769382766e-104,1.73884628025804,0.304,0.13,2.89075215044092e-100,"1","Dusp2"
1.13784917668618e-104,1.25478583721105,0.458,0.264,3.20930360284337e-100,"1","Rpl27-ps3"
3.44143149702485e-104,2.07522103486491,0.301,0.135,9.7065575373586e-100,"1","Smim14"
9.74997648551038e-104,0.995949899404164,0.622,0.45,2.7499808677382e-99,"1","Rpl37rt"
2.22544374263039e-103,1.23586598783885,0.465,0.273,6.27686407608901e-99,"1","Rpl27"
4.73218155558534e-97,1.18936522550405,0.386,0.198,1.33471180775285e-92,"1","Rpl3"
4.20458506272006e-94,1.10061551568631,0.463,0.273,1.18590321694019e-89,"1","Gm12230"
1.08812772040188e-93,1.24689226678451,0.424,0.24,3.06906423539349e-89,"1","Gm13827"
4.14525670542432e-93,1.12171955018219,0.449,0.261,1.16916965376493e-88,"1","C8a"
7.8679573052377e-92,1.44772328759844,0.325,0.158,2.21915735794229e-87,"1","Rpl36a-ps2"
1.18758234939268e-91,1.06594467212733,0.527,0.36,3.34957601646206e-87,"1","Rps25-ps1"
2.97838979869259e-91,0.60942578781771,0.659,0.446,8.40054842721245e-87,"1","Rplp0"
5.79620473352395e-91,0.851974820906709,0.689,0.488,1.63481954509043e-86,"1","Ppia"
4.01150386796788e-89,1.64621269126135,0.311,0.151,1.13144466596034e-84,"1","Gm11407"
4.38831286437413e-88,0.776207929196117,0.625,0.438,1.23772364339672e-83,"1","Rpl10-ps3"
7.60873381160728e-86,0.92937536874634,0.581,0.413,2.14604337156383e-81,"1","Wdr89"
3.9695066845608e-83,1.92904150822437,0.314,0.161,1.11959936038037e-78,"1","Lbh"
5.38288116650618e-83,1.58771723616116,0.282,0.135,1.51824163301307e-78,"1","Gm4883"
1.12568789323085e-81,1.52305659246344,0.254,0.112,3.17500270285761e-77,"1","Napsa"
6.40967695416492e-81,1.20753527312264,0.549,0.402,1.80784938492222e-76,"1","Tsc22d3"
4.24694555180284e-79,1.27640237631347,0.357,0.194,1.19785099288599e-74,"1","Rpl5"
6.52699652489057e-79,1.15367835728124,0.379,0.217,1.84093936984539e-74,"1","Gm8624"
3.1464534688675e-76,1.45203125537314,0.292,0.146,8.87457200894079e-72,"1","Gm21957"
4.24091543560279e-76,1.35852167495392,0.349,0.195,1.19615019861177e-71,"1","Gm8805"
1.82012724642539e-75,1.07683851231609,0.389,0.224,5.13366889854282e-71,"1","Rpl5-ps1"
5.75417547757407e-71,0.992834313209809,0.444,0.289,1.62296519344977e-66,"1","Rpl24"
1.8756845221423e-69,0.822736092735446,0.786,0.735,5.29036819470234e-65,"1","H3f3a"
7.03216470942902e-69,1.50211727135803,0.266,0.134,1.98342205629446e-64,"1","Rpl18a-ps1"
7.21587191128326e-69,1.29302329556782,0.33,0.187,2.03523667257744e-64,"1","Gm11281"
1.99702957492176e-68,1.1945238564654,0.309,0.165,5.63262191606682e-64,"1","Pddc1"
4.94344130831989e-67,1.1330898357597,0.355,0.208,1.39429762101162e-62,"1","Rps23-ps2"
6.92188662520008e-67,1.33083248728845,0.304,0.166,1.95231812263768e-62,"1","Rpl11"
8.83812929591866e-67,1.71725901314839,0.27,0.141,2.49279436791386e-62,"1","Nap1l1"
3.04251518692193e-64,1.06587034915171,0.376,0.229,8.58141408471332e-60,"1","Rps23"
1.74308010690769e-63,1.24688333750026,0.318,0.18,4.91635744153315e-59,"1","Rpl18-ps2"
1.82345667743735e-63,1.01332161065967,0.417,0.266,5.14305955871205e-59,"1","Rps11-ps1"
4.42013947802327e-62,1.28743653711604,0.305,0.172,1.24670033977646e-57,"1","Rpl28"
3.30038678940998e-61,1.2828011914929,0.325,0.192,9.30874093953085e-57,"1","Eef1g"
5.65152551915866e-61,1.37170836509657,0.258,0.128,1.5940127726787e-56,"1","Il2rg"
2.49176587707302e-58,1.19574660482919,0.291,0.16,7.02802565628444e-54,"1","Gm9493"
4.90984302022239e-57,1.07825065612771,0.343,0.21,1.38482122385373e-52,"1","Rpl29"
5.32323350717255e-51,1.18691739365406,0.302,0.18,1.50141801069802e-46,"1","Rps8-ps1"
7.60055793048916e-49,0.896423747140268,0.431,0.291,2.14373736429447e-44,"1","mt-Nd3"
2.41988247137905e-48,0.954277121521267,0.457,0.326,6.8252785105246e-44,"1","Hsp90ab1"
4.83808148759544e-48,0.958764372718398,0.478,0.383,1.36458088357629e-43,"1","Gm14807"
2.11094751165632e-47,1.08623352370174,0.33,0.214,5.95392745662665e-43,"1","Asxl2"
2.38432512245982e-47,1.09234804706743,0.254,0.139,6.72498900789793e-43,"1","Ifi30"
4.9154208481646e-46,0.745884469441493,0.544,0.416,1.38639445022483e-41,"1","Klf2"
1.89638499478022e-44,1.32487863887724,0.265,0.158,5.34875387777761e-40,"1","Rps12"
1.06501359425326e-41,0.434067649257225,0.363,0.226,3.00387084259132e-37,"1","Ctss"
2.26676281890374e-41,1.18395140535279,0.315,0.213,6.393404530718e-37,"1","Trim59"
3.04500601003087e-39,1.0522693015961,0.271,0.169,8.58843945129206e-35,"1","Gm14633"
3.32711712944346e-38,1.09684741024901,0.385,0.278,9.38413386359528e-34,"1","Unc93b1"
4.11812294976314e-38,1.11322334810046,0.257,0.158,1.16151657798069e-33,"1","Gm10709"
2.84710469804801e-36,1.12719776881013,0.264,0.168,8.03025880084441e-32,"1","Gm12385"
2.97941756595522e-36,1.08883979883786,0.278,0.181,8.4034472447767e-32,"1","Gm6546"
1.48753750659278e-34,0.657466065191142,0.499,0.407,4.19559953734493e-30,"1","Rps27a"
6.27125492532198e-31,0.934867520321119,0.269,0.177,1.76880745168707e-26,"1","Rps11-ps3"
2.09951445981368e-29,0.757813474044859,0.281,0.186,5.9216805339045e-25,"1","Gm16210"
1.80114604695976e-28,0.841499776919987,0.253,0.164,5.08013242545e-24,"1","Tmem123"
2.06799411047015e-27,1.02472420604892,0.287,0.207,5.83277738858105e-23,"1","Serpinb3d"
8.69636632559527e-27,0.384582090204606,0.762,0.714,2.45281012213414e-22,"1","H2-K1"
1.61856819067553e-26,0.941710359635221,0.435,0.358,4.56517158180033e-22,"1","Gnas"
1.23669997079559e-25,1.12768325746997,0.295,0.216,3.48811226762896e-21,"1","Csk"
4.72150463866578e-25,0.313058812724818,0.296,0.196,1.33170038333568e-20,"1","Crip1"
4.11830260549458e-24,0.852930823427288,0.291,0.207,1.16156724987975e-19,"1","Npm1"
1.69719210076608e-22,0.515963507554941,0.379,0.292,4.78693032021074e-18,"1","Gm8730"
4.94043276567188e-22,0.989483189554736,0.325,0.253,1.39344906155775e-17,"1","Ptp4a2"
5.52656558776873e-22,1.14489788221688,0.263,0.189,1.55876782403017e-17,"1","Set"
1.67172321098837e-21,0.444218747770381,0.568,0.519,4.7150953165927e-17,"1","Eef1b2"
2.543329867939e-21,0.861182700932036,0.307,0.237,7.17346189252194e-17,"1","Gm20594"
8.64478932553454e-20,0.803972783888743,0.34,0.27,2.43826282926702e-15,"1","Naca"
1.93549116040455e-19,0.769369429891586,0.423,0.362,5.45905281792104e-15,"1","Limd2"
5.25680831193984e-19,0.865048857701653,0.451,0.405,1.48268278438263e-14,"1","Serp1"
3.76069287618336e-15,0.834692334539819,0.271,0.214,1.06070342572752e-10,"1","Zscan26"
1.66917269899601e-14,0.694264382671148,0.276,0.216,4.70790159751823e-10,"1","Rpl36al"
8.57674403165544e-13,0.365875621930267,0.544,0.496,2.41907065412842e-08,"1","Cxcr4"
1.004785368358e-11,0.885252807070146,0.264,0.213,2.83399713145373e-07,"1","Fam65b"
2.80590163325763e-10,0.7406356877759,0.289,0.245,7.91404555660316e-06,"1","Serbp1"
1.60748147035422e-09,0.81744748305632,0.261,0.225,4.53390148713409e-05,"1","Tmem243"
2.03775750270389e-09,0.769265058148701,0.273,0.236,5.74749503637633e-05,"1","Ncl"
1.42413162595149e-08,0.642355051789777,0.336,0.304,0.000401676325099618,"1","Btf3"
2.88931253847334e-08,0.668378827816817,0.326,0.294,0.000814930601476405,"1","Hnrnpa3"
3.00067839668915e-08,0.889548273552268,0.276,0.241,0.000846341341786174,"1","Arf6"
7.0237367469152e-08,0.687328008114157,0.255,0.216,0.00198104494946743,"1","Sp100"
3.79610678490219e-07,0.75575068054909,0.297,0.268,0.0107069191868166,"1","Hnrnpa0"
4.26125630954757e-07,0.819124559704468,0.305,0.276,0.0120188734210789,"1","Calr"
5.72539307666639e-07,0.657207242343655,0.425,0.429,0.0161484711727376,"1","Loxl2"
9.39582781868795e-07,0.762809268696368,0.266,0.235,0.0265009323626094,"1","Fam107b"
1.4732912012628e-06,0.59485472934365,0.29,0.267,0.0415541783316174,"1","Tmem87a"
1.90883133472487e-06,0.726153261015967,0.272,0.239,0.0538385877959149,"1","Arhgef1"
8.9638861762691e-06,0.547517318284948,0.484,0.481,0.25282640960167,"1","Arhgdib"
0.000248828216518149,0.626876007669115,0.28,0.263,1,"1","Arid1a"
0.000286949529249924,0.635481445401104,0.257,0.24,1,"1","Uqcrh"
0.000345177343862757,0.673666104877691,0.252,0.231,1,"1","Chd4"
0.000385474923505439,0.497885846783299,0.281,0.262,1,"1","Cox7a2l"
0.000426941877317183,0.718377174456034,0.25,0.234,1,"1","Syk"
0.00167816098288535,0.586052351549305,0.305,0.297,1,"1","Hmgb1"
0.00221129400890639,0.600970266609572,0.29,0.275,1,"1","Ezr"
0,2.69194193749216,0.885,0.272,0,"2","Gm10275"
0,2.1788563179559,0.949,0.351,0,"2","Tmsb10"
0,2.19335991862107,0.876,0.282,0,"2","Gm9844"
0,6.58183444062124,0.595,0.012,0,"2","Thy1"
0,2.13242883034174,0.839,0.285,0,"2","Rpl10a"
0,2.09635135812978,0.852,0.3,0,"2","RP23-235E15.1"
0,2.05751731927963,0.858,0.325,0,"2","Rpl14"
0,2.19436587722527,0.804,0.272,0,"2","Rps4x"
0,2.02345072304516,0.865,0.339,0,"2","Rpl4"
0,2.32756228157715,0.817,0.293,0,"2","Gm15500"
0,2.16802993299533,0.879,0.359,0,"2","Gm6472"
0,2.27561696223484,0.769,0.249,0,"2","Rps15a"
0,2.37314343042645,0.94,0.421,0,"2","Gm10073"
0,2.04112405194807,0.89,0.373,0,"2","Rps20"
0,2.09821037345367,0.93,0.422,0,"2","Gnb2l1"
0,2.04059760672149,0.911,0.405,0,"2","Rpl13"
0,2.24114590081161,0.71,0.208,0,"2","Rpl36a"
0,2.00742876762362,0.923,0.421,0,"2","Rps19"
0,4.18859368850388,0.531,0.033,0,"2","Lck"
0,6.26170238781297,0.508,0.011,0,"2","Tcf7"
0,2.11188224509941,0.737,0.243,0,"2","Gm9320"
0,2.12183166435041,0.81,0.321,0,"2","Rps6"
0,2.30013195784482,0.967,0.48,0,"2","Rps18"
0,3.55564043312636,0.547,0.062,0,"2","Ms4a4b"
0,2.21274554776782,0.729,0.245,0,"2","Rpsa"
0,1.91154742374723,0.87,0.39,0,"2","Rps17"
0,2.02919395046004,0.873,0.394,0,"2","Rpl39-ps"
0,2.09697358607688,0.897,0.419,0,"2","Rplp0"
0,1.88150507983916,0.876,0.399,0,"2","Rpl15"
0,2.05718810817348,0.853,0.377,0,"2","Rps23-ps1"
0,2.33126579694096,0.664,0.189,0,"2","Rpl5-ps1"
0,1.89563953824621,0.819,0.345,0,"2","Rpl31"
0,1.8850340996573,0.903,0.43,0,"2","Rps15"
0,1.98164826962803,0.708,0.236,0,"2","Gm5835"
0,1.91694653005096,0.822,0.35,0,"2","Rps3a1"
0,2.02955508521179,0.871,0.4,0,"2","Rpl39"
0,2.34130866361443,0.638,0.168,0,"2","Rpl3"
0,1.92330278112404,0.809,0.34,0,"2","Rpl30"
0,1.86495050728975,0.781,0.313,0,"2","RP24-352B14.1"
0,2.18066866624521,0.969,0.501,0,"2","Rps24"
0,2.09729704284649,0.692,0.228,0,"2","Rpl32"
0,1.98660391653858,0.951,0.488,0,"2","Rps5"
0,1.77905084990098,0.858,0.396,0,"2","Rpl38"
0,1.83077314940139,0.879,0.419,0,"2","Rps11"
0,2.16162327148802,0.957,0.497,0,"2","Rpl13a"
0,2.09411616202861,0.75,0.291,0,"2","Gm14513"
0,1.87332578382087,0.909,0.45,0,"2","Rpl8"
0,1.95987868514216,0.737,0.278,0,"2","Gm10263"
0,1.98555596036553,0.846,0.388,0,"2","RP23-263B18.4"
0,1.75014039954031,0.821,0.364,0,"2","Rpl37a"
0,1.88725839821601,0.839,0.384,0,"2","RP24-291E8.2"
0,1.92744468294757,0.741,0.288,0,"2","Gm14586"
0,1.86831162044472,0.771,0.318,0,"2","Gm15501"
0,2.11693538226613,0.635,0.184,0,"2","Gm4997"
0,1.81962919829381,0.737,0.286,0,"2","Rpl35"
0,1.87815935613693,0.717,0.266,0,"2","Rps8"
0,2.09561682284253,0.652,0.202,0,"2","Rpl10a-ps1"
0,1.70398854694802,0.887,0.438,0,"2","Rps26"
0,2.07724491897807,0.66,0.212,0,"2","Gm13827"
0,1.82364910551898,0.769,0.321,0,"2","Gm5963"
0,1.87117496499268,0.906,0.458,0,"2","Rpl19"
0,1.69225826158765,0.818,0.37,0,"2","Rpl26"
0,1.72941213609453,0.765,0.319,0,"2","Rpl22"
0,1.80366896468609,0.721,0.275,0,"2","Gm2000"
0,2.2070956871123,0.694,0.249,0,"2","Gm8730"
0,2.26525954757024,0.607,0.163,0,"2","Rpl5"
0,1.95329737506361,0.704,0.261,0,"2","Rps10"
0,1.95232938932337,0.951,0.509,0,"2","Rps28"
0,1.84756873941114,0.823,0.383,0,"2","Gm13038"
0,1.87385197799235,0.931,0.492,0,"2","Rpl19-ps11"
0,1.71989097111137,0.806,0.368,0,"2","Eef2"
0,2.09591780470204,0.892,0.455,0,"2","Rps16"
0,1.65884770689995,0.804,0.368,0,"2","Rpl7a"
0,1.65239155059405,0.778,0.344,0,"2","Rps26-ps1"
0,1.68581404188233,0.799,0.367,0,"2","Rpl7"
0,1.97174710524711,0.666,0.236,0,"2","C8a"
0,1.87962554477726,0.655,0.229,0,"2","Rps2"
0,2.04062026382482,0.623,0.198,0,"2","Rps23"
0,1.82856718034905,0.929,0.505,0,"2","Rpl27a"
0,1.8613880955231,0.572,0.148,0,"2","Ets1"
0,1.80095498731483,0.752,0.329,0,"2","Gm10126"
0,1.80078338708934,0.912,0.49,0,"2","Rpl9-ps6"
0,1.83925941506211,0.67,0.25,0,"2","Gm12230"
0,1.79388027700303,0.687,0.267,0,"2","Rpl6"
0,1.78137239654517,0.913,0.495,0,"2","Rpl9"
0,1.86536274627494,0.933,0.516,0,"2","Rpl18"
0,1.75265477500886,0.667,0.252,0,"2","Rpl21"
0,2.03262028195211,0.955,0.54,0,"2","Rps3"
0,1.93225704062813,0.591,0.177,0,"2","RP24-246N21.1"
0,3.90207319573575,0.456,0.048,0,"2","Ms4a6b"
0,1.91877007375177,0.624,0.217,0,"2","Rps13"
0,1.8764877435346,0.932,0.528,0,"2","Rpl17"
0,1.60615284894683,0.776,0.372,0,"2","Rpl35a"
0,2.28484838170826,0.537,0.133,0,"2","Rpl36a-ps2"
0,2.37737788445554,0.978,0.576,0,"2","Rplp1"
0,2.04501914980217,0.581,0.18,0,"2","Rps23-ps2"
0,1.88848679931633,0.626,0.226,0,"2","Rpl23a"
0,2.03779453511283,0.588,0.192,0,"2","Gm8624"
0,1.88490973359583,0.613,0.221,0,"2","Rpl23a-ps3"
0,1.906292093997,0.609,0.217,0,"2","Rps13-ps1"
0,2.04707723711344,0.541,0.15,0,"2","Gm38247"
0,1.88012524680063,0.949,0.558,0,"2","Rpl17-ps8"
0,1.38903043503838,0.866,0.48,0,"2","mt-Co3"
0,1.88203544386918,0.96,0.577,0,"2","Rps21"
0,2.18372887326954,0.553,0.171,0,"2","Npm1"
0,1.71142097741133,0.912,0.531,0,"2","Gm15427"
0,1.89316530400886,0.851,0.479,0,"2","Eef1b2"
0,1.92127333430618,0.962,0.593,0,"2","Rps14"
0,4.3718415502554,0.401,0.035,0,"2","Cd3d"
0,1.32562688616594,0.893,0.528,0,"2","Rpl10"
0,5.78255303111403,0.374,0.01,0,"2","Lat"
0,1.85633392355756,0.949,0.586,0,"2","Rpl23"
0,2.17808835685731,0.496,0.135,0,"2","Gm9493"
0,1.70041504856531,0.943,0.583,0,"2","Rpl18-ps1"
0,1.46037727298548,0.882,0.524,0,"2","mt-Atp6"
0,2.39658102044076,0.436,0.097,0,"2","Rpl22l1"
0,3.09593709411307,0.379,0.042,0,"2","S1pr1"
0,1.43833190971803,0.944,0.617,0,"2","mt-Co1"
0,6.48339809638569,0.327,0.006,0,"2","Cd3g"
0,5.29572683090187,0.336,0.017,0,"2","Il7r"
0,5.12949209518117,0.333,0.016,0,"2","Lef1"
0,5.48755813834183,0.34,0.025,0,"2","Bcl11b"
0,1.20021702824101,0.969,0.658,0,"2","mt-Co2"
0,2.62663034314073,0.352,0.052,0,"2","Gimap4"
0,1.70780879437126,0.958,0.667,0,"2","Rps27rt"
0,1.70604805581705,0.959,0.669,0,"2","Rps27"
0,4.36700005488511,0.309,0.02,0,"2","Cd247"
0,1.87895935203318,0.975,0.698,0,"2","Rplp2"
0,1.84733272510315,0.987,0.719,0,"2","Eef1a1"
0,1.76664877391789,0.973,0.711,0,"2","Rps29"
0,1.30271529055418,0.95,0.697,0,"2","Gm10076"
0,1.33290850460428,0.965,0.745,0,"2","Rpl41"
0,1.12226336799453,0.964,0.838,0,"2","Rps9"
0,1.78915156291972,0.99,0.866,0,"2","Tpt1"
1.8911977229577e-306,1.68263574788346,0.701,0.294,5.33412317760221e-302,"2","Uba52"
1.01934239415523e-305,1.60359967311141,0.777,0.39,2.87505522271483e-301,"2","Wdr89"
1.22129456741544e-303,1.77881113659347,0.625,0.224,3.44466132739524e-299,"2","Gm6136"
3.04549665195796e-303,2.0958184699194,0.473,0.125,8.58982330684744e-299,"2","Gm21957"
9.60684310151683e-294,2.98408344092319,0.288,0.045,2.70961009678282e-289,"2","Dgka"
3.85671643992713e-293,2.20222483024747,0.405,0.093,1.08778687188145e-288,"2","Rpsa-ps2"
1.44475416666998e-289,1.71411132761774,0.668,0.277,4.07492912709268e-285,"2","Rps12-ps3"
4.561103405782e-288,2.62475521371019,0.355,0.073,1.28645921560081e-283,"2","Saraf"
2.93805626931241e-285,1.29876651834083,0.872,0.528,8.28678770759564e-281,"2","mt-Cytb"
6.6964419707889e-285,2.02841072766871,0.486,0.14,1.88873145786101e-280,"2","Gm14633"
2.5347572991591e-284,1.76546782176202,0.586,0.205,7.14928296227825e-280,"2","Gm5428"
4.35767168746748e-281,1.40857492876188,0.76,0.355,1.2290812994502e-276,"2","Gm11512"
1.40162814899649e-279,1.26851315629959,0.833,0.418,3.95329219424459e-275,"2","mt-Nd1"
2.88920922066483e-278,1.29902411533732,0.863,0.493,8.14901460688515e-274,"2","mt-Nd4"
8.73987077262242e-276,2.07850895869299,0.425,0.108,2.46508055141815e-271,"2","Il2rg"
1.8505812114088e-274,1.58612758209056,0.465,0.121,5.21956430677853e-270,"2","Ptprcap"
1.96302418056402e-274,2.88644978981285,0.262,0.039,5.53670970128083e-270,"2","Chd3"
3.54928178234307e-274,1.72437192094237,0.591,0.216,1.00107492670986e-269,"2","Gm4613"
1.89042626967218e-271,2.22835402914168,0.463,0.137,5.33194729361038e-267,"2","Gm14165"
1.38076375870249e-270,1.36171487075616,0.797,0.419,3.89444418142038e-266,"2","Rpl10-ps3"
5.41859100706662e-267,2.35374885979025,0.425,0.115,1.52831359354314e-262,"2","Satb1"
3.96116622314092e-266,1.19497415778847,0.933,0.691,1.1172469332369e-261,"2","H2-K1"
2.41077750349314e-264,3.3500961152567,0.263,0.043,6.7995979486024e-260,"2","Gtf2i"
1.58539385046228e-263,2.39070025318845,0.326,0.066,4.47160335522887e-259,"2","Ablim1"
2.50928568448707e-262,2.16412489306989,0.298,0.053,7.07744027309577e-258,"2","Gm8369"
1.37029744283001e-261,1.35374169782307,0.795,0.435,3.86492393750205e-257,"2","Shisa5"
3.02579202384206e-261,2.06772907771657,0.507,0.17,8.53424640324653e-257,"2","Atp1b3"
2.69044797654651e-260,2.16207128384174,0.377,0.09,7.58840851784942e-256,"2","Gm12852"
1.42806633075583e-257,1.85323852794534,0.522,0.175,4.02786108589682e-253,"2","Gm8805"
6.89870600837566e-256,1.62449762072762,0.634,0.267,1.94578002966235e-251,"2","Rpl24"
1.10992792686801e-251,2.10135739079441,0.485,0.159,3.13055171773121e-247,"2","Gm16210"
1.32882049606529e-250,1.43549031510548,0.769,0.434,3.74793820915215e-246,"2","Rpl37rt"
8.80457402262079e-250,1.70158787577072,0.606,0.244,2.48333010308019e-245,"2","Rps11-ps1"
4.83766269095327e-249,1.58328447794842,0.626,0.256,1.36446276198337e-244,"2","Rpl27"
2.74887167453798e-247,2.67687682221376,0.258,0.042,7.75319255803438e-243,"2","Gm9396"
1.28370821930831e-246,1.58972737488256,0.613,0.248,3.62069903255909e-242,"2","Rpl27-ps3"
3.3091083377783e-246,1.20540037655687,0.85,0.472,9.33334006670369e-242,"2","Ppia"
3.11472222693879e-245,1.96792268150376,0.35,0.079,8.78507404108086e-241,"2","Gimap6"
2.86652682058399e-244,1.4611036377514,0.39,0.094,8.08503889745716e-240,"2","Ccr7"
4.19294461562607e-243,1.30783969236229,0.755,0.384,1.18262002883733e-238,"2","Gm11410"
5.00314776875233e-243,1.81847752056402,0.531,0.194,1.4111378281766e-238,"2","Gm17541"
1.01309740923338e-241,2.10372863374263,0.401,0.11,2.85744124274275e-237,"2","Gm10689"
1.16007709510188e-240,1.9532213013821,0.479,0.158,3.27199744673485e-236,"2","Rps8-ps1"
2.80953546796721e-240,1.42592034073476,0.764,0.412,7.92429478740151e-236,"2","mt-Nd2"
6.8522720820077e-237,2.01175508508132,0.424,0.125,1.93268334073027e-232,"2","Gm5805"
3.49225360712818e-230,2.3836819106875,0.316,0.071,9.84990129890503e-226,"2","Rplp1-ps1"
7.61967913293419e-229,1.3435255308361,0.733,0.383,2.14913049944409e-224,"2","Rps25"
6.20033815195483e-226,1.8416549988742,0.477,0.162,1.74880537575886e-221,"2","Rpl18-ps2"
7.99120274670944e-225,1.75884481245673,0.515,0.189,2.2539187347094e-220,"2","Rpl29"
2.58409248921781e-224,1.4130830686288,0.71,0.38,7.28843286583884e-220,"2","Rps27a"
1.05713448267931e-223,1.79746559270142,0.457,0.148,2.98164780839701e-219,"2","Rpl11"
1.19532270318277e-222,1.9351430941542,0.393,0.111,3.37140768432702e-218,"2","Lrwd1"
